country,date,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths,Population Density,stringency_index,hospital_beds_per_1000 people,GDP/Capita,Population aged 65 and over (%),Death Rate,exp_Death Rate,sqrt(daily)
Ukraine,2021-01-23 00:00:00,1187897,4928,224012,21778,116,71.85637181,63.89,8.8,3659,16,0.018333239,1.018502325,10.77032961
Ukraine,2021-01-24 00:00:00,1191812,3915,222437,21861,83,71.85637181,63.89,8.8,3659,16,0.018342658,1.018511918,9.110433579
Ukraine,2021-01-25 00:00:00,1194328,2516,219107,21924,63,71.85637181,54.63,8.8,3659,16,0.018356766,1.018526287,7.937253933
Ukraine,2021-01-26 00:00:00,1197107,2779,209215,22057,133,71.85637181,54.63,8.8,3659,16,0.018425254,1.018596046,11.53256259
Ukraine,2021-01-27 00:00:00,1200883,3776,198596,22202,145,71.85637181,54.63,8.8,3659,16,0.018488063,1.018660025,12.04159458
Ukraine,2021-01-28 00:00:00,1206412,5529,192030,22351,149,71.85637181,54.63,8.8,3659,16,0.018526838,1.018699525,12.20655562
Ukraine,2021-01-29 00:00:00,1211593,5181,185773,22479,128,71.85637181,54.63,8.8,3659,16,0.01855326,1.018726441,11.3137085
Ukraine,2021-01-30 00:00:00,1216278,4685,178992,22628,149,71.85637181,54.63,8.8,3659,16,0.018604299,1.018778438,12.20655562
Ukraine,2021-01-31 00:00:00,1219455,3177,177964,22707,79,71.85637181,54.63,8.8,3659,16,0.018620613,1.018795058,8.888194417
Ukraine,2021-02-01 00:00:00,1221485,2030,174802,22768,61,71.85637181,54.63,8.8,3659,16,0.018639607,1.018814409,7.810249676
Ukraine,2021-02-02 00:00:00,1223879,2394,165583,22924,156,71.85637181,54.63,8.8,3659,16,0.01873061,1.018907128,12.489996
Ukraine,2021-02-03 00:00:00,1227164,3285,158602,23089,165,71.85637181,54.63,8.8,3659,16,0.018814926,1.018993042,12.84523258
Ukraine,2021-02-04 00:00:00,1232246,5082,153611,23229,140,71.85637181,54.63,8.8,3659,16,0.018850944,1.019029745,11.83215957
Ukraine,2021-02-05 00:00:00,1237169,4923,150191,23387,158,71.85637181,54.63,8.8,3659,16,0.018903642,1.019083447,12.56980509
Ukraine,2021-02-06 00:00:00,1241479,4310,147214,23516,129,71.85637181,54.63,8.8,3659,16,0.018941923,1.01912246,11.35781669
Ukraine,2021-02-07 00:00:00,1244849,3370,148206,23597,81,71.85637181,54.63,8.8,3659,16,0.018955713,1.019136513,9
